"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Hey @Wegmans  why are there 12 people in line ahead of me at the pharmacy? Understaffed or #flu?",FALSE,0,,2018-03-01 23:58:37,FALSE,,"969361296624881665",,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MCStMary",0,FALSE,FALSE,,
"RT @CDCgov: Flu Fact: Did you know you can get flu more than once a season? Multiple flu viruses are circulating, which is why #flu vaccina…",FALSE,0,,2018-03-01 23:56:47,FALSE,,"969360833380798465",,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","bp1458",138,TRUE,FALSE,,
"@SnezanaJevticBg @Flublok The #flu shot is performing poorly this year. Blame eggs. 

https://t.co/wiRGTF3R3u via… https://t.co/FHR2oFKQ8L",FALSE,0,"plantbasedblake",2018-03-01 23:54:28,TRUE,"959031933727584256","969360250317963265","952511335631335424","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","plantbasedblake",0,FALSE,FALSE,,
"The latest Be Fit, Have Fun and Love Life! https://t.co/XpB81qRG4y #flu #jhsph",FALSE,0,,2018-03-01 23:53:09,FALSE,,"969359918863142913",,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","FitFunLove",0,FALSE,FALSE,,
"RT @CDCgov: Flu Fact: Did you know you can get flu more than once a season? Multiple flu viruses are circulating, which is why #flu vaccina…",FALSE,0,,2018-03-01 23:52:42,FALSE,,"969359808603348993",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RHoody92",138,TRUE,FALSE,,
"RT @CDCgov: Flu Fact: Did you know you can get flu more than once a season? Multiple flu viruses are circulating, which is why #flu vaccina…",FALSE,0,,2018-03-01 23:50:58,FALSE,,"969359372102111233",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rossclrdglasses",138,TRUE,FALSE,,
"RT @CIDRAP: NEWS SCAN: Low #flu VE in Europe; #Novavax flu #vaccine trial; #Avianflu outbreaks; #PublicHealth spending report card; #Biodef…",FALSE,0,,2018-03-01 23:50:45,FALSE,,"969359318079475717",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AllianceCBRN",2,TRUE,FALSE,,
"RT @CDCFlu: #FluFact: Did you know you can get #flu more than once a season? More than one flu virus is circulating, which is why flu vacci…",FALSE,0,,2018-03-01 23:49:58,FALSE,,"969359119915380736",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DeanSBNM",122,TRUE,FALSE,,
"NC FLU DEATHS: The NC Dept. of Health and Human Services reports that North Carolina saw 18 new flu deaths last wee… https://t.co/J8YKe9MfSM",FALSE,0,,2018-03-01 23:48:38,TRUE,,"969358784987623424",,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RochelleFox46",1,FALSE,FALSE,,
"I discuss the return of the nasal spray #flu #influenza #vaccine to the US in this @KorinMiller @SELFmagazine piece https://t.co/2OClsrfzQs",FALSE,3,,2018-03-01 23:48:08,FALSE,,"969358657287835649",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AmeshAA",2,FALSE,FALSE,,
"RT @CDCgov: Flu Fact: Did you know you can get flu more than once a season? Multiple flu viruses are circulating, which is why #flu vaccina…",FALSE,0,,2018-03-01 23:46:55,FALSE,,"969358350529040384",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MASP1982",138,TRUE,FALSE,,
"#NIAID Director Anthony Fauci said the best way to achieve a universal #flu vaccine is by building a consortium of… https://t.co/silZ2eGkus",FALSE,0,,2018-03-01 23:46:01,TRUE,,"969358126595133440",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",2,FALSE,FALSE,,
"Teen mistakenly diagnosed with the #flu actually had collapsed lung and stage 4 cancer, @CBSNews rpts: https://t.co/8j84eA1OUu #health",FALSE,0,,2018-03-01 23:45:45,FALSE,,"969358056336384000",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","malbertnews",0,FALSE,FALSE,,
"RT @goldengirlsnews: #OnThisDay March 1, 1986, #GoldenGirls aired S1E21 ""The #Flu"" https://t.co/YmSUvAbFeo The girls each get sick, which i…",FALSE,0,,2018-03-01 23:45:17,FALSE,,"969357939642257409",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","danamareamare",20,TRUE,FALSE,,
"#ICYMI @yhgrad recently spoke with @Harvard about the #flu outbreak. His advice? Still get your flu shot: “A… https://t.co/oj2Jeck4f0",FALSE,0,,2018-03-01 23:45:14,TRUE,,"969357926648500224",,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","NFIDvaccines",0,FALSE,FALSE,,
"Be protected! #EPFD is providing free #flu vaccinations for the uninsured. Check our schedules and take advantage o… https://t.co/cGlUJn79Uw",FALSE,3,,2018-03-01 23:44:36,TRUE,,"969357767675871232",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EPTXFire",1,FALSE,FALSE,,
"Drug kills #flu in a day, news headlines claim. Here’s why that’s bad for #PublicHealth
https://t.co/h7MZ9Wc20N",FALSE,0,,2018-03-01 23:43:52,FALSE,,"969357585521537024",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AliRaja_MD",0,FALSE,FALSE,,
"RT @CDCgov: Flu Fact: Did you know you can get flu more than once a season? Multiple flu viruses are circulating, which is why #flu vaccina…",FALSE,0,,2018-03-01 23:43:24,FALSE,,"969357467829374976",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hellan007",138,TRUE,FALSE,,
"RT @CDCFlu: #FluFact: Did you know you can get #flu more than once a season? More than one flu virus is circulating, which is why flu vacci…",FALSE,0,,2018-03-01 23:43:22,FALSE,,"969357460036358147",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheSweetLeaf",122,TRUE,FALSE,,
"RT @HCA_News: #BigData, Big Tweets, and the #flu: https://t.co/3qfJ1RlX7q",FALSE,0,,2018-03-01 23:40:51,FALSE,,"969356823215001601",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NNLM_RD3",1,TRUE,FALSE,,
"RT @CDCFlu: #Flu and the common cold are both respiratory illnesses, but they are caused by different viruses. Find out more about the diff…",FALSE,0,,2018-03-01 23:40:46,FALSE,,"969356802692349958",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hellan007",94,TRUE,FALSE,,
"RT @CDCFlu: #Flu and the common cold are both respiratory illnesses, but they are caused by different viruses. Find out more about the diff…",FALSE,0,,2018-03-01 23:40:34,FALSE,,"969356753346486273",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CarolinaFamHC",94,TRUE,FALSE,,
"RT @ConallMcCaughey: NI #Flu Surveillance Bulletin epiweek 8, 2018 from @publichealthni
7 weeks post peak. 
Now more Flu-B than Flu-A  
htt…",FALSE,0,,2018-03-01 23:40:16,FALSE,,"969356678989860870",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LMcQu",6,TRUE,FALSE,,
"Amid nightmare #Flu season, #FDA working on next year's #vaccine. #CBS: https://t.co/n5lIkNoHAc",FALSE,0,,2018-03-01 23:40:08,FALSE,,"969356642591625216",,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","williamenafox",0,FALSE,FALSE,,
"RT @CDCFlu: #Flu and the common cold are both respiratory illnesses, but they are caused by different viruses. Find out more about the diff…",FALSE,0,,2018-03-01 23:39:17,FALSE,,"969356431567802374",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CoolSculptingQC",94,TRUE,FALSE,,
"RT @CDCFlu: #Flu and the common cold are both respiratory illnesses, but they are caused by different viruses. Find out more about the diff…",FALSE,0,,2018-03-01 23:38:51,FALSE,,"969356321219788805",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chocobones",94,TRUE,FALSE,,
"The #epidemic of the #flu continues in #Ukraine, #Europe and #USA. In a small state of #Connecticut, there are 105… https://t.co/7H8w29TIW7",FALSE,0,,2018-03-01 23:36:39,TRUE,,"969355769190723590",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","besthealthyou",0,FALSE,FALSE,,
"I'm so sick with the #Flu  I just left  my 21 year old son
 a message and near the end I said ok baby I love you um… https://t.co/syqBA8dAWR",FALSE,0,,2018-03-01 23:36:19,TRUE,,"969355685786865669",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Beccafar",0,FALSE,FALSE,,
"RT @CDCFlu: #Flu and the common cold are both respiratory illnesses, but they are caused by different viruses. Find out more about the diff…",FALSE,0,,2018-03-01 23:33:33,FALSE,,"969354986776805376",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kattime21",94,TRUE,FALSE,,
"I can’t believe I am going to say this, but I don’t think I can medicinally watch @netflix for one more second. I n… https://t.co/yxmKiZIpj9",FALSE,1,,2018-03-01 23:31:38,TRUE,,"969354504855539713",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","misshatem",0,FALSE,FALSE,,
"Older adults hospitalized with #fever or respiratory symptoms during #influenza season are less likely to undergo… https://t.co/35ioqOUvLX",FALSE,0,,2018-03-01 23:30:10,TRUE,,"969354134976593920",,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","InfectDiseaseAd",0,FALSE,FALSE,,
"Cold, #flu, sinus pain, coughing? If you see a U-M family medicine or general medicine doctor, you can get a care p… https://t.co/WHCnpJk1iS",FALSE,1,,2018-03-01 23:29:02,TRUE,,"969353852980998146",,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","umichmedicine",0,FALSE,FALSE,,
"RT @CDCFlu: #FluFact: Did you know you can get #flu more than once a season? More than one flu virus is circulating, which is why flu vacci…",FALSE,0,,2018-03-01 23:28:43,FALSE,,"969353772244840448",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DrSeraJames",122,TRUE,FALSE,,
"Really took my clear sinuses for granted. Now they're blocked. #suchfun #typical #flu",FALSE,0,,2018-03-01 23:27:11,FALSE,,"969353384288497666",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GibbonsAreMagic",0,FALSE,FALSE,,
"RT @CDCFlu: #Flu and the common cold are both respiratory illnesses, but they are caused by different viruses. Find out more about the diff…",FALSE,0,,2018-03-01 23:24:30,FALSE,,"969352708485533701",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MlcochTami",94,TRUE,FALSE,,
"RT @AliRaja_MD: Rich-poor divide in past #flu #pandemics must guide strategy today
@lfspinney  @newscientist 
https://t.co/mKunGF3Evb",FALSE,0,,2018-03-01 23:24:29,FALSE,,"969352708103786496",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","subatomicdoc",2,TRUE,FALSE,,
"RT @jankluytmans: We are experiencing the worst #influenza season that I have seen. All hospitals in my area are flooded by #flu patients a…",FALSE,0,,2018-03-01 23:24:13,FALSE,,"969352641011531776",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sasciogl",8,TRUE,FALSE,,
"RT @CDCFlu: #Flu and the common cold are both respiratory illnesses, but they are caused by different viruses. Find out more about the diff…",FALSE,0,,2018-03-01 23:24:04,FALSE,,"969352602147172352",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sjakti",94,TRUE,FALSE,,
"Rich-poor divide in past #flu #pandemics must guide strategy today
@lfspinney  @newscientist 
https://t.co/mKunGF3Evb",FALSE,1,,2018-03-01 23:23:03,FALSE,,"969352344235380737",,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","AliRaja_MD",2,FALSE,FALSE,,
"RT @CDCgov: Flu Fact: Did you know you can get flu more than once a season? Multiple flu viruses are circulating, which is why #flu vaccina…",FALSE,0,,2018-03-01 23:21:10,FALSE,,"969351870425763840",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","MFenderesky",138,TRUE,FALSE,,
"All Children Should Have to Get the Flu Shot https://t.co/CKI67qwoN0
#flu #childlivesmatter",FALSE,2,,2018-03-01 23:20:05,FALSE,,"969351596974002177",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Dr_NicholsonCLT",1,FALSE,FALSE,,
"RT @CDCFlu: #FluFact: Did you know you can get #flu more than once a season? More than one flu virus is circulating, which is why flu vacci…",FALSE,0,,2018-03-01 23:19:15,FALSE,,"969351390349770752",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NancyRJones4",122,TRUE,FALSE,,
"RT @CDCgov: Flu Fact: Did you know you can get flu more than once a season? Multiple flu viruses are circulating, which is why #flu vaccina…",FALSE,0,,2018-03-01 23:16:59,FALSE,,"969350817177247749",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MizCole2U",138,TRUE,FALSE,,
"We know access to #paidsickdays reduces the spread of #flu, but nearly one-third of workers still can’t earn a sing… https://t.co/ff1I3rIE9A",FALSE,0,,2018-03-01 23:15:08,TRUE,,"969350351466967041",,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","GermieNYC",0,FALSE,FALSE,,
"https://t.co/8Jgd5i0wgC : The United States is experiencing widespread #flu activity. Antiviral drugs are not a sub… https://t.co/iSHfJj8Txl",FALSE,0,,2018-03-01 23:15:06,TRUE,,"969350344617504769",,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","SupplyChainSN",0,FALSE,FALSE,,
"RT @famfightflu: Know someone with #heart health concerns? According to new research, getting a #flu #vaccine in a given year was associate…",FALSE,0,,2018-03-01 23:12:28,FALSE,,"969349682630660097",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Vi_VIorg",5,TRUE,FALSE,,
"RT @LiquidHope: Using supportive foods during flu epidemic. Let they FOOD be thy medicine!
https://t.co/RwDZpDldxj… https://t.co/Lr5SLjHbbW",FALSE,1,,2018-03-01 23:12:22,TRUE,,"969349656466591748",,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","DrEddyMD",0,FALSE,FALSE,,
"RT @OhioHealth: This #fluseason has been rough. Check out our 2018 #flu report for answers to your questions and ways to avoid it. https://…",FALSE,0,,2018-03-01 23:12:20,FALSE,,"969349646748446721",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MissyFitGleason",3,TRUE,FALSE,,
"RT @ahahospitals: The United States is experiencing widespread #flu activity. Antiviral drugs are not a substitute for the flu vaccine. The…",FALSE,0,,2018-03-01 23:10:49,FALSE,,"969349265746284544",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TechNurseJon",3,TRUE,FALSE,,
"Flu season is in full swing. Here's what you need to know. #flu @SptbgRegional https://t.co/HwTQnkhnd2 https://t.co/OMCpjPuF43",FALSE,0,,2018-03-01 23:10:18,FALSE,,"969349136645525504",,"<a href=""http://meetedgar.com"" rel=""nofollow"">Meet Edgar</a>","DiscoverHlth",1,FALSE,FALSE,,
"The United States is experiencing widespread #flu activity. Antiviral drugs are not a substitute for the flu vaccin… https://t.co/CkuMNySE3p",FALSE,3,,2018-03-01 23:10:09,TRUE,,"969349098364076034",,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","ahahospitals",3,FALSE,FALSE,,
"RT @CDCFlu: #Flu and the common cold are both respiratory illnesses, but they are caused by different viruses. Find out more about the diff…",FALSE,0,,2018-03-01 23:05:56,FALSE,,"969348039059140608",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TemidayoAjal",94,TRUE,FALSE,,
"Find out the cause and effect connection between #cold weather from the @nytimes  https://t.co/ORelEyTQDU  #flu #health",FALSE,0,,2018-03-01 23:05:11,FALSE,,"969347847819874310",,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","NJHealth",0,FALSE,FALSE,,
"RT @CDCFlu: #FluFact: Did you know you can get #flu more than once a season? More than one flu virus is circulating, which is why flu vacci…",FALSE,0,,2018-03-01 23:05:01,FALSE,,"969347806472237057",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gabbott",122,TRUE,FALSE,,
"RT @UCSFChildrens: Most children who have died of #flu this season hadn't been vaccinated, @CDCgov says. https://t.co/9JONvXo6M5 It's not t…",FALSE,0,,2018-03-01 23:01:07,FALSE,,"969346824472416257",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","4DrMeg",6,TRUE,FALSE,,
"11 @Walgreens locations in NYC are offering FREE #flu shots to NYers without health insurance. Details/locations:… https://t.co/p3QeeLLLWu",FALSE,3,,2018-03-01 23:00:50,TRUE,,"969346755929264134",,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","nycHealthy",4,FALSE,FALSE,,
"RT @cnadeau: Vitamin D Is More Effective Than Flu Vaccine, Study Says [Infographic] https://t.co/dimRReTPJC #vitamind #flu #flushot",FALSE,0,,2018-03-01 22:59:19,FALSE,,"969346371466776577",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jefferythescot",1,TRUE,FALSE,,
"RT @CDCgov: Flu Fact: Did you know you can get flu more than once a season? Multiple flu viruses are circulating, which is why #flu vaccina…",FALSE,0,,2018-03-01 22:59:01,FALSE,,"969346296560709632",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alisaeed_2020",138,TRUE,FALSE,,
"RT @CDCgov: Flu Fact: Did you know you can get flu more than once a season? Multiple flu viruses are circulating, which is why #flu vaccina…",FALSE,0,,2018-03-01 22:58:07,FALSE,,"969346071578193920",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RyanPharmilton",138,TRUE,FALSE,,
"RT @goldengirlsnews: #OnThisDay March 1, 1986, #GoldenGirls aired S1E21 ""The #Flu"" https://t.co/YmSUvAbFeo The girls each get sick, which i…",FALSE,0,,2018-03-01 22:57:59,FALSE,,"969346037059129344",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RetrieverQueen",20,TRUE,FALSE,,
"Tfw you stuck in bed sick and the power keeps flicking out knocking out the Wi-Fi. #FirstWorldProblems
#flu https://t.co/y81SOgNL7V",FALSE,0,,2018-03-01 22:56:56,FALSE,,"969345773958660096",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mchervanik",0,FALSE,FALSE,,
"RT @NVICLoeDown: Teen from Monroe County Dies from #Flu Complications | https://t.co/sIp1zY556t https://t.co/6dQqByOGlp
He had received the…",FALSE,0,,2018-03-01 22:55:39,FALSE,,"969345448820592640",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1n2by2023",13,TRUE,FALSE,,
"The most simplest thing that you can do to prevent catching &amp; spreading the #flu sickness disease etc is washing yo… https://t.co/8Z6iC64xyP",FALSE,1,,2018-03-01 22:55:26,TRUE,,"969345396085592065",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TrueTriniRed",1,FALSE,FALSE,,
"We know access to #paidsickdays reduces the spread of #flu, but nearly one-third of workers still can’t earn a sing… https://t.co/VhyY7Bg6Mv",FALSE,0,,2018-03-01 22:55:06,TRUE,,"969345313059241985",,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","timetocareny",0,FALSE,FALSE,,
"RT @thelovelymaeve: Love is the air but so is the flu so wash your hands #flu https://t.co/EAR0CfLU9w",FALSE,0,,2018-03-01 22:54:59,FALSE,,"969345280402391040",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PrettyProGame",13,TRUE,FALSE,,
"Flu Fact: Did you know you can get #flu more than once a season? 
Multiple flu viruses are circulating, which is wh… https://t.co/FvRPuUgHAe",FALSE,0,,2018-03-01 22:52:59,TRUE,,"969344778319093760",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarbaraEbel",0,FALSE,FALSE,,
"When the #Flu had you ⬇️So long you forget it's Feb so you hv2 put $ in the bus BC you didn't get March bus card. Y… https://t.co/3hFGkxGAOw",FALSE,0,,2018-03-01 22:51:02,TRUE,,"969344289066110976",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","MuthaOvLuv",0,FALSE,FALSE,,
"RT @ottawahealth: TUNE IN | Dr. Genevieve Cadieux on @ctvottawa at 6:00pm
What you need to know about #Flu with @KatieGriffinCTV 

What can…",FALSE,0,,2018-03-01 22:50:44,FALSE,,"969344210640961538",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","twpiggott",1,TRUE,FALSE,,
"TUNE IN | Dr. Genevieve Cadieux on @ctvottawa at 6:00pm
What you need to know about #Flu with @KatieGriffinCTV 

Wh… https://t.co/5ZK2PdNshO",FALSE,1,,2018-03-01 22:50:08,TRUE,,"969344060786925574",,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","ottawahealth",1,FALSE,FALSE,,
"RT @CDCFlu: #Flu and the common cold are both respiratory illnesses, but they are caused by different viruses. Find out more about the diff…",FALSE,0,,2018-03-01 22:47:12,FALSE,,"969343322451070976",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","glandagoodbitch",94,TRUE,FALSE,,
"RT @CDCgov: Flu Fact: Did you know you can get flu more than once a season? Multiple flu viruses are circulating, which is why #flu vaccina…",FALSE,0,,2018-03-01 22:46:52,FALSE,,"969343241525997570",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","monghabonafide",138,TRUE,FALSE,,
"Here are 3 very important tips for #flu prevention. #StayHealthy https://t.co/FCXYEHy1zV",FALSE,0,,2018-03-01 22:45:16,FALSE,,"969342835060244483",,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","OptimizedGeek",0,FALSE,FALSE,,
"#flu activity is forecast to remain high for several more weeks. Get @coldQ now. In vitro studies demonstrated that… https://t.co/l0owAnLmti",FALSE,0,,2018-03-01 22:45:04,TRUE,,"969342785852616704",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","coldQ1",0,FALSE,FALSE,,
"RT @UCSFChildrens: Most children who have died of #flu this season hadn't been vaccinated, @CDCgov says. https://t.co/9JONvXo6M5 It's not t…",FALSE,0,,2018-03-01 22:44:31,FALSE,,"969342648489095168",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Robynnlov",6,TRUE,FALSE,,
"RT @CDCgov: Flu Fact: Did you know you can get flu more than once a season? Multiple flu viruses are circulating, which is why #flu vaccina…",FALSE,0,,2018-03-01 22:43:53,FALSE,,"969342488711499776",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TuckahoeWith",138,TRUE,FALSE,,
"RT @FluExpress: #FLU 1x0 #AVA

25’ 1T - Fluminense vai jogando bem e criando chances contra o Avaí, se mantiver o ritmo deve ampliar o plac…",FALSE,0,,2018-03-01 22:42:48,FALSE,,"969342217767747586",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RaulSilvestre",2,TRUE,FALSE,,
"RT @FluExpress: #FLU 1x0 #AVA

25’ 1T - Fluminense vai jogando bem e criando chances contra o Avaí, se mantiver o ritmo deve ampliar o plac…",FALSE,0,,2018-03-01 22:42:44,FALSE,,"969342199476424704",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pppmoraes76",2,TRUE,FALSE,,
"#FLU 1x0 #AVA

25’ 1T - Fluminense vai jogando bem e criando chances contra o Avaí, se mantiver o ritmo deve ampliar o placar.",FALSE,4,,2018-03-01 22:41:23,FALSE,,"969341858748030976",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FluExpress",2,FALSE,FALSE,,
"RT @alabriqu: @alabriqu #flu #globalhealth gaviseth health #NodeXL https://t.co/X3yphbWPn8",FALSE,0,,2018-03-01 22:40:14,FALSE,,"969341570376925185",,"<a href=""http://www.example.com"" rel=""nofollow"">GlobalHealth Tweets</a>","whyglobalhealth",1,TRUE,FALSE,,
"RT @InfectDisNews: #NIAID officials published a roadmap for developing a universal #flu vaccine that protects not only against seasonal inf…",FALSE,0,,2018-03-01 22:39:32,FALSE,,"969341394094579712",,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","CareFrameOne",2,TRUE,FALSE,,
"RT @ConallMcCaughey: NI #Flu Surveillance Bulletin epiweek 8, 2018 from @publichealthni
7 weeks post peak. 
Now more Flu-B than Flu-A  
htt…",FALSE,0,,2018-03-01 22:39:06,FALSE,,"969341285881565185",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ciaranofla",6,TRUE,FALSE,,
"RT @CDCgov: Flu Fact: Did you know you can get flu more than once a season? Multiple flu viruses are circulating, which is why #flu vaccina…",FALSE,0,,2018-03-01 22:38:32,FALSE,,"969341142092394496",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JillSchachner",138,TRUE,FALSE,,
"RT @CDCgov: Flu Fact: Did you know you can get flu more than once a season? Multiple flu viruses are circulating, which is why #flu vaccina…",FALSE,0,,2018-03-01 22:37:59,FALSE,,"969341003319590912",,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","sammi7829",138,TRUE,FALSE,,
"RT @UCSFChildrens: Most children who have died of #flu this season hadn't been vaccinated, @CDCgov says. https://t.co/9JONvXo6M5 It's not t…",FALSE,0,,2018-03-01 22:37:48,FALSE,,"969340958880907264",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JWeingart",6,TRUE,FALSE,,
"Amid #nightmare #flu season, FDA working on next year's #vaccine https://t.co/iVWl9v0UCd #health",FALSE,0,,2018-03-01 22:37:45,FALSE,,"969340944431673344",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChanningWINK",0,FALSE,FALSE,,
"went swimming and croaked my way thru 20 laps 

#Flu",FALSE,1,,2018-03-01 22:36:52,FALSE,,"969340721785323520",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CharlizeTheroff",0,FALSE,FALSE,,
"RT @CDCgov: Flu Fact: Did you know you can get flu more than once a season? Multiple flu viruses are circulating, which is why #flu vaccina…",FALSE,0,,2018-03-01 22:35:30,FALSE,,"969340378791886848",,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","kbreitman27",138,TRUE,FALSE,,
"Dental Practice Air Quality: What You Can't See Can Harm You https://t.co/3XslkxUZ6T via @dentistsmoney… https://t.co/TQjj0LZxWK",FALSE,1,,2018-03-01 22:32:55,TRUE,,"969339727529857024",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dannybogar",0,FALSE,FALSE,,
